number,original_method,SLOC_Logical,Cyclomatic,CyclomaticDensity,Halstead_Effort,Halstead_Bugs,Maintainability,refactored_method,SLOC_Logical,Cyclomatic,CyclomaticDensity,Halstead_Effort,Halstead_Bugs,Maintainability
58,"it('should not do anything if trying to add a draggable that does not have the same type as the dragging item', () => {\n const callbacks: Callbacks = getCallbacksStub();\n const registry: Registry = createRegistry();\n const marshal: DimensionMarshal = createDimensionMarshal(\n registry,\n callbacks,\n );\n populate(registry, withScrollables);\n\n // A publish has started\n marshal.startPublishing(defaultRequest);\n expect(callbacks.collectionStarting).not.toHaveBeenCalled();\n\n // Registering a new draggable (inserted before inHome1)\n\n registry.draggable.register(\n getDraggableEntry({ dimension: inAnotherType }),\n );\n expect(callbacks.collectionStarting).not.toHaveBeenCalled();\n });",10,1,10,383.8692436481891,0.01369082927563323,100,"  describe('when adding a draggable with a different type', () => {\n    it('should not start a collection if the draggable type does not match the dragging item type', () => {\n      const callbacks: Callbacks = getCallbacksStub();\n      const registry: Registry = createRegistry();\n      const marshal: DimensionMarshal = createDimensionMarshal(\n        registry,\n        callbacks,\n      );\n      populate(registry, withScrollables);\n\n      // A publish has started\n      marshal.startPublishing(defaultRequest);\n      expect(callbacks.collectionStarting).not.toHaveBeenCalled();\n\n      // Registering a new draggable with a different type\n      registry.draggable.register(\n        getDraggableEntry({ dimension: inAnotherType }),\n      );\n      expect(callbacks.collectionStarting).not.toHaveBeenCalled();\n    });\n\n    it('should not publish while dragging if the draggable type does not match', () => {\n      const callbacks: Callbacks = getCallbacksStub();\n      const registry: Registry = createRegistry();\n      const marshal: DimensionMarshal = createDimensionMarshal(\n        registry,\n        callbacks,\n      );\n      populate(registry, withScrollables);\n\n      // A publish has started\n      marshal.startPublishing(defaultRequest);\n      expect(callbacks.publishWhileDragging).not.toHaveBeenCalled();\n\n      // Registering a new draggable with a different type\n      registry.draggable.register(\n        getDraggableEntry({ dimension: inAnotherType }),\n      );\n      expect(callbacks.publishWhileDragging).not.toHaveBeenCalled();\n    });\n  });",22,1,4.545454545454546,1451.0376475585192,0.02276223427309272,87.98013478943372
59,"it('should order published draggables by their index', () => {\n const beforeInHome1: DraggableDimension = {\n ...preset.inHome1,\n descriptor: {\n ...preset.inHome1.descriptor,\n id: 'b',\n index: 0,\n },\n };\n const beforeInHome2: DraggableDimension = {\n ...preset.inHome2,\n descriptor: {\n ...preset.inHome2.descriptor,\n // if ordered by a key, this would be first\n id: 'a',\n index: 1,\n },\n };\n const callbacks: Callbacks = getCallbacksStub();\n const registry: Registry = createRegistry();\n const marshal: DimensionMarshal = createDimensionMarshal(\n registry,\n callbacks,\n );\n populate(registry, withScrollables);\n\n // A publish has started\n marshal.startPublishing(defaultRequest);\n expect(callbacks.publishWhileDragging).not.toHaveBeenCalled();\n\n // publishing the higher index value first\n registry.draggable.register(\n getDraggableEntry({ dimension: beforeInHome2 }),\n );\n // publishing the lower index value second\n registry.draggable.register(\n getDraggableEntry({ dimension: beforeInHome1 }),\n );\n expect(callbacks.publishWhileDragging).not.toHaveBeenCalled();\n\n // Fire the collection / publish step\n requestAnimationFrame.step();\n const expected: Published = {\n ...empty,\n // we expect this to be ordered by index\n additions: [beforeInHome1, beforeInHome2],\n modified: [{ droppableId: scrollableHome.descriptor.id, scroll: origin }],\n };\n expect(callbacks.publishWhileDragging).toHaveBeenCalledWith(expected);\n });",16,1,6.25,1239.2967550046997,0.026275066754848315,92.01964728052478,"  describe('ordering of published draggables', () => {\n    it('should publish draggables in the order of their index', () => {\n      const beforeInHome1: DraggableDimension = {\n        ...preset.inHome1,\n        descriptor: {\n          ...preset.inHome1.descriptor,\n          id: 'b',\n          index: 0,\n        },\n      };\n      const beforeInHome2: DraggableDimension = {\n        ...preset.inHome2,\n        descriptor: {\n          ...preset.inHome2.descriptor,\n          id: 'a',\n          index: 1,\n        },\n      };\n      const callbacks: Callbacks = getCallbacksStub();\n      const registry: Registry = createRegistry();\n      const marshal: DimensionMarshal = createDimensionMarshal(\n        registry,\n        callbacks,\n      );\n      populate(registry, withScrollables);\n\n      // A publish has started\n      marshal.startPublishing(defaultRequest);\n      expect(callbacks.publishWhileDragging).not.toHaveBeenCalled();\n\n      // Registering draggables\n      registry.draggable.register(\n        getDraggableEntry({ dimension: beforeInHome2 }),\n      );\n      registry.draggable.register(\n        getDraggableEntry({ dimension: beforeInHome1 }),\n      );\n      expect(callbacks.publishWhileDragging).not.toHaveBeenCalled();\n\n      // Fire the collection / publish step\n      requestAnimationFrame.step();\n      const expected: Published = {\n        ...empty,\n        additions: [beforeInHome1, beforeInHome2],\n        modified: [{ droppableId: scrollableHome.descriptor.id, scroll: origin }],\n      };\n      expect(callbacks.publishWhileDragging).toHaveBeenCalledWith(expected);\n    });\n\n    it('should handle publishing when draggables are registered out of order', () => {\n      const beforeInHome1: DraggableDimension = {\n        ...preset.inHome1,\n        descriptor: {\n          ...preset.inHome1.descriptor,\n          id: 'b',\n          index: 0,\n        },\n      };\n      const beforeInHome2: DraggableDimension = {\n        ...preset.inHome2,\n        descriptor: {\n          ...preset.inHome2.descriptor,\n          id: 'a',\n          index: 1,\n        },\n      };\n      const callbacks: Callbacks = getCallbacksStub();\n      const registry: Registry = createRegistry();\n      const marshal: DimensionMarshal = createDimensionMarshal(\n        registry,\n        callbacks,\n      );\n      populate(registry, withScrollables);\n\n      // A publish has started\n      marshal.startPublishing(defaultRequest);\n      expect(callbacks.publishWhileDragging).not.toHaveBeenCalled();\n\n      // Registering draggables in reverse order\n      registry.draggable.register(\n        getDraggableEntry({ dimension: beforeInHome1 }),\n      );\n      registry.draggable.register(\n        getDraggableEntry({ dimension: beforeInHome2 }),\n      );\n      expect(callbacks.publishWhileDragging).not.toHaveBeenCalled();\n\n      // Fire the collection / publish step\n      requestAnimationFrame.step();\n      const expected: Published = {\n        ...empty,\n        additions: [beforeInHome1, beforeInHome2],\n        modified: [{ droppableId: scrollableHome.descriptor.id, scroll: origin }],\n      };\n      expect(callbacks.publishWhileDragging).toHaveBeenCalledWith(expected);\n    });\n  });",34,1,2.941176470588235,4848.740820870636,0.04246122751246729,76.06477099704716
60,"it(""resolves the promise"", async () => {\n expect(loadResult).toBeAPromise();\n await expect(loadResult).resolves.toBe(true);\n });",4,1,25,69.2855036029534,0.004755658758365788,100,"    it(""resolves the promise"", async () => {\n      await expect(loadResult).resolves.toBe(true);\n    });",3,1,33.33333333333333,33,0.0034294254927005915,100
61,"it(""resolves the promise"", async () => {\n expect(loadResult).toBeAPromise();\n await expect(loadResult).resolves.toBe(true);\n });",4,1,25,69.2855036029534,0.004755658758365788,100,"    it(""resolves the promise"", async () => {\n      await expect(loadResult).resolves.toBe(true);\n    });\n",3,1,33.33333333333333,33,0.0034294254927005915,100
62,"test(""typing/deleting different area codes should update the selected country"", async () => {\n // typing area code starting with 1 changes to Russia\n await user.type(input, ""1"");\n expect(checkFlagSelected(container, ""ru"")).toBe(true);\n\n // deleting area code keeps Russia selected\n await user.type(input, ""{backspace}"");\n expect(checkFlagSelected(container, ""ru"")).toBe(true);\n\n // typing area code starting with 7 changes to Kazakhstan\n await user.type(input, ""7"");\n expect(checkFlagSelected(container, ""kz"")).toBe(true);\n\n // deleting area code keeps Kazakhstan selected\n await user.type(input, ""{backspace}"");\n expect(checkFlagSelected(container, ""kz"")).toBe(true);\n });",10,1,10,684,0.013298799522301948,100,"  test(""typing/deleting different area codes should update the selected country"", async () => {\n    // typing area code starting with 1 changes to Russia\n    await user.type(input, ""1"");\n    let selectedCountry = checkFlagSelected(container, ""ru"");\n    expect(selectedCountry).toBe(true);\n\n    // deleting area code keeps the current country selected\n    await user.type(input, ""{backspace}"");\n    expect(selectedCountry).toBe(true);\n\n    // typing area code starting with 7 changes to Kazakhstan\n    await user.type(input, ""7"");\n    selectedCountry = checkFlagSelected(container, ""kz"");\n    expect(selectedCountry).toBe(true);\n\n    // deleting area code keeps the current country selected\n    await user.type(input, ""{backspace}"");\n    expect(selectedCountry).toBe(true);\n  });",12,1,8.333333333333332,982.4343303398086,0.013527743737301137,100
63,"test(""typing/deleting different area codes should update the selected country"", async () => {\n // typing area code starting with 1 changes to Russia\n await user.type(input, ""1"");\n expect(checkFlagSelected(container, ""ru"")).toBe(true);\n\n // deleting area code keeps Russia selected\n await user.type(input, ""{backspace}"");\n expect(checkFlagSelected(container, ""ru"")).toBe(true);\n\n // typing area code starting with 7 changes to Kazakhstan\n await user.type(input, ""7"");\n expect(checkFlagSelected(container, ""kz"")).toBe(true);\n\n // deleting area code keeps Kazakhstan selected\n await user.type(input, ""{backspace}"");\n expect(checkFlagSelected(container, ""kz"")).toBe(true);\n });",10,1,10,684,0.013298799522301948,100,"  test(""typing/deleting different area codes should update the selected country"", async () => {\n    // typing area code starting with 1 changes to Russia\n    await user.type(input, ""1"");\n    let selectedCountry = checkFlagSelected(container, ""ru"");\n    expect(selectedCountry).toBe(true);\n\n    // deleting area code keeps the current country selected\n    await user.type(input, ""{backspace}"");\n    expect(selectedCountry).toBe(true);\n\n    // typing area code starting with 7 changes to Kazakhstan\n    await user.type(input, ""7"");\n    selectedCountry = checkFlagSelected(container, ""kz"");\n    expect(selectedCountry).toBe(true);\n\n    // deleting area code keeps the current country selected\n    await user.type(input, ""{backspace}"");\n    expect(selectedCountry).toBe(true);\n  });",12,1,8.333333333333332,982.4343303398086,0.013527743737301137,100
64,"test(""instances have different country lists"", () => {\n expect(getCountryListLength(container1)).toEqual(2);\n expect(getCountryListLength(container2)).toEqual(4);\n });",4,1,25,96.86408532184431,0.005803563964543929,100,"  test(""instances have different country lists"", () => {\n    const expectedCountryListLengthInstance1 = 2;\n    const expectedCountryListLengthInstance2 = 4;\n\n    expect(getCountryListLength(container1)).toEqual(expectedCountryListLengthInstance1);\n    expect(getCountryListLength(container2)).toEqual(expectedCountryListLengthInstance2);\n  });",6,1,16.666666666666664,134.56144429603972,0.006818271755542721,100
65,"test(""instances have different country lists"", () => {\n expect(getCountryListLength(container1)).toEqual(2);\n expect(getCountryListLength(container2)).toEqual(4);\n });",4,1,25,96.86408532184431,0.005803563964543929,100,"  test(""instances have different country lists"", () => {\n    const expectedCountryListLengthInstance1 = 2;\n    const expectedCountryListLengthInstance2 = 4;\n\n    expect(getCountryListLength(container1)).toEqual(expectedCountryListLengthInstance1);\n    expect(getCountryListLength(container2)).toEqual(expectedCountryListLengthInstance2);\n  });",6,1,16.666666666666664,134.56144429603972,0.006818271755542721,100
66,"test(""shows the right number of results"", () => {\n expect(getCountryListLength(container)).toBe(6);\n });",3,1,33.33333333333333,38.039100017307746,0.0037702102294917654,100,"    test(""shows the right number of results"", () => {\n      const expectedResultsCount = 6; // Number of countries matching the search query 'x'\n      expect(getCountryListLength(container)).toBe(expectedResultsCount);\n    });",4,1,25,52.32036749447595,0.004310797154389855,100
67,"test(""undefined shorthand updates the record and returns the model"", () => {\n let handler = new PutShorthandRouteHandler(\n schema,\n serializer,\n undefined,\n ""/authors/:id""\n );\n let request = {\n requestBody: JSON.stringify(body),\n url: ""/authors/1"",\n params: { id: ""1"" },\n };\n\n let model = handler.handle(request);\n\n expect(schema.db.authors).toHaveLength(1);\n expect(model instanceof Model).toBeTruthy();\n expect(model.modelName).toBe(""author"");\n expect(model.firstName).toBe(""Ganondorf"");\n });",9,1,11.11111111111111,661.698392771657,0.015776096763738867,100,"  test(""undefined shorthand updates the record and returns the model"", () => {\n    let handler = new PutShorthandRouteHandler(\n      schema,\n      serializer,\n      undefined,\n      ""/authors/:id""\n    );\n    let request = {\n      requestBody: JSON.stringify(body),\n      url: ""/authors/1"",\n      params: { id: ""1"" },\n    };\n\n    let model = handler.handle(request);\n\n    expect(schema.db.authors).toHaveLength(1);\n    expect(model).toBeInstanceOf(Model);\n    expect(model.modelName).toBe(""author"");\n    expect(model.firstName).toBe(""Ganondorf"");\n  });",9,1,11.11111111111111,430.56344644588603,0.015523099887158753,100
68,"test(""query params are ignored"", () => {\n let handler = new PutShorthandRouteHandler(schema, serializer, ""author"");\n let request = {\n requestBody: JSON.stringify(body),\n url: ""/authors/1?foo=bar"",\n params: { id: ""1"" },\n queryParams: { foo: ""bar"" },\n };\n\n let model = handler.handle(request);\n\n expect(schema.db.authors).toHaveLength(1);\n expect(model instanceof Model).toBeTruthy();\n expect(model.modelName).toBe(""author"");\n expect(model.firstName).toBe(""Ganondorf"");\n });",9,1,11.11111111111111,698.2236506816334,0.016191203977699763,100,"  test(""query params are ignored"", () => {\n    let handler = new PutShorthandRouteHandler(schema, serializer, ""author"");\n    let request = {\n      requestBody: JSON.stringify(body),\n      url: ""/authors/1?foo=bar"",\n      params: { id: ""1"" },\n      queryParams: { foo: ""bar"" },\n    };\n\n    let model = handler.handle(request);\n\n    expect(schema.db.authors).toHaveLength(1);\n    expect(model).toBeInstanceOf(Model);\n    expect(model.modelName).toBe(""author"");\n    expect(model.firstName).toBe(""Ganondorf"");\n  });",9,1,11.11111111111111,454.69199143674905,0.015940006096108274,100
69,"test(""string shorthand updates the record of the specified type and returns the model"", () => {\n let handler = new PutShorthandRouteHandler(\n schema,\n serializer,\n undefined,\n ""/authors/:id""\n );\n let request = {\n requestBody: JSON.stringify(body),\n url: ""/authors/1"",\n params: { id: ""1"" },\n };\n\n let model = handler.handle(request);\n\n expect(schema.db.authors).toHaveLength(1);\n expect(model instanceof Model).toBeTruthy();\n expect(model.modelName).toBe(""author"");\n expect(model.firstName).toBe(""Ganondorf"");\n });",9,1,11.11111111111111,661.698392771657,0.015776096763738867,100,"  test(""string shorthand updates the record of the specified type and returns the model"", () => {\n    let handler = new PutShorthandRouteHandler(\n      schema,\n      serializer,\n      undefined,\n      ""/authors/:id""\n    );\n    let request = {\n      requestBody: JSON.stringify(body),\n      url: ""/authors/1"",\n      params: { id: ""1"" },\n    };\n\n    let model = handler.handle(request);\n\n    expect(schema.db.authors).toEqual([\n      { id: ""1"", firstName: ""Ganondorf"" }\n    ]);\n    expect(model).toBeInstanceOf(Model);\n    expect(model.modelName).toBe(""author"");\n    expect(model.attrs).toEqual({ id: ""1"", firstName: ""Ganondorf"" });\n  });",9,1,11.11111111111111,526.5524040694102,0.01658742501271,100
